version,reserved0,gpsTOW,gloTOW,bdsTOW,reserved1,qzssTOW,gpsTOWacc,gloTOWacc,bdsTOWacc,reserved2,qzssTOWacc,numSv,towSet,reserved3,gnssId_01,svId_01,cNo_01,mpathIndic_01,dopplerMS_01,dopplerHz_01,wholeChips_01,fracChips_01,codePhase_01,intCodePhase_01,pseuRangeRMSErr_01,reserved4_01,gnssId_02,svId_02,cNo_02,mpathIndic_02,dopplerMS_02,dopplerHz_02,wholeChips_02,fracChips_02,codePhase_02,intCodePhase_02,pseuRangeRMSErr_02,reserved4_02,gnssId_03,svId_03,cNo_03,mpathIndic_03,dopplerMS_03,dopplerHz_03,wholeChips_03,fracChips_03,codePhase_03,intCodePhase_03,pseuRangeRMSErr_03,reserved4_03,gnssId_04,svId_04,cNo_04,mpathIndic_04,dopplerMS_04,dopplerHz_04,wholeChips_04,fracChips_04,codePhase_04,intCodePhase_04,pseuRangeRMSErr_04,reserved4_04,gnssId_05,svId_05,cNo_05,mpathIndic_05,dopplerMS_05,dopplerHz_05,wholeChips_05,fracChips_05,codePhase_05,intCodePhase_05,pseuRangeRMSErr_05,reserved4_05,gnssId_06,svId_06,cNo_06,mpathIndic_06,dopplerMS_06,dopplerHz_06,wholeChips_06,fracChips_06,codePhase_06,intCodePhase_06,pseuRangeRMSErr_06,reserved4_06,gnssId_07,svId_07,cNo_07,mpathIndic_07,dopplerMS_07,dopplerHz_07,wholeChips_07,fracChips_07,codePhase_07,intCodePhase_07,pseuRangeRMSErr_07,reserved4_07,gnssId_08,svId_08,cNo_08,mpathIndic_08,dopplerMS_08,dopplerHz_08,wholeChips_08,fracChips_08,codePhase_08,intCodePhase_08,pseuRangeRMSErr_08,reserved4_08,gnssId_09,svId_09,cNo_09,mpathIndic_09,dopplerMS_09,dopplerHz_09,wholeChips_09,fracChips_09,codePhase_09,intCodePhase_09,pseuRangeRMSErr_09,reserved4_09,gnssId_10,svId_10,cNo_10,mpathIndic_10,dopplerMS_10,dopplerHz_10,wholeChips_10,fracChips_10,codePhase_10,intCodePhase_10,pseuRangeRMSErr_10,reserved4_10,gnssId_11,svId_11,cNo_11,mpathIndic_11,dopplerMS_11,dopplerHz_11,wholeChips_11,fracChips_11,codePhase_11,intCodePhase_11,pseuRangeRMSErr_11,reserved4_11,gnssId_12,svId_12,cNo_12,mpathIndic_12,dopplerMS_12,dopplerHz_12,wholeChips_12,fracChips_12,codePhase_12,intCodePhase_12,pseuRangeRMSErr_12,reserved4_12,gnssId_13,svId_13,cNo_13,mpathIndic_13,dopplerMS_13,dopplerHz_13,wholeChips_13,fracChips_13,codePhase_13,intCodePhase_13,pseuRangeRMSErr_13,reserved4_13,gnssId_14,svId_14,cNo_14,mpathIndic_14,dopplerMS_14,dopplerHz_14,wholeChips_14,fracChips_14,codePhase_14,intCodePhase_14,pseuRangeRMSErr_14,reserved4_14,gnssId_15,svId_15,cNo_15,mpathIndic_15,dopplerMS_15,dopplerHz_15,wholeChips_15,fracChips_15,codePhase_15,intCodePhase_15,pseuRangeRMSErr_15,reserved4_15,gnssId_16,svId_16,cNo_16,mpathIndic_16,dopplerMS_16,dopplerHz_16,wholeChips_16,fracChips_16,codePhase_16,intCodePhase_16,pseuRangeRMSErr_16,reserved4_16,gnssId_17,svId_17,cNo_17,mpathIndic_17,dopplerMS_17,dopplerHz_17,wholeChips_17,fracChips_17,codePhase_17,intCodePhase_17,pseuRangeRMSErr_17,reserved4_17,gnssId_18,svId_18,cNo_18,mpathIndic_18,dopplerMS_18,dopplerHz_18,wholeChips_18,fracChips_18,codePhase_18,intCodePhase_18,pseuRangeRMSErr_18,reserved4_18,gnssId_19,svId_19,cNo_19,mpathIndic_19,dopplerMS_19,dopplerHz_19,wholeChips_19,fracChips_19,codePhase_19,intCodePhase_19,pseuRangeRMSErr_19,reserved4_19,gnssId_20,svId_20,cNo_20,mpathIndic_20,dopplerMS_20,dopplerHz_20,wholeChips_20,fracChips_20,codePhase_20,intCodePhase_20,pseuRangeRMSErr_20,reserved4_20,gnssId_21,svId_21,cNo_21,mpathIndic_21,dopplerMS_21,dopplerHz_21,wholeChips_21,fracChips_21,codePhase_21,intCodePhase_21,pseuRangeRMSErr_21,reserved4_21,gnssId_22,svId_22,cNo_22,mpathIndic_22,dopplerMS_22,dopplerHz_22,wholeChips_22,fracChips_22,codePhase_22,intCodePhase_22,pseuRangeRMSErr_22,reserved4_22,gnssId_23,svId_23,cNo_23,mpathIndic_23,dopplerMS_23,dopplerHz_23,wholeChips_23,fracChips_23,codePhase_23,intCodePhase_23,pseuRangeRMSErr_23,reserved4_23,gnssId_24,svId_24,cNo_24,mpathIndic_24,dopplerMS_24,dopplerHz_24,wholeChips_24,fracChips_24,codePhase_24,intCodePhase_24,pseuRangeRMSErr_24,reserved4_24,gnssId_25,svId_25,cNo_25,mpathIndic_25,dopplerMS_25,dopplerHz_25,wholeChips_25,fracChips_25,codePhase_25,intCodePhase_25,pseuRangeRMSErr_25,reserved4_25,gnssId_26,svId_26,cNo_26,mpathIndic_26,dopplerMS_26,dopplerHz_26,wholeChips_26,fracChips_26,codePhase_26,intCodePhase_26,pseuRangeRMSErr_26,reserved4_26,gnssId_27,svId_27,cNo_27,mpathIndic_27,dopplerMS_27,dopplerHz_27,wholeChips_27,fracChips_27,codePhase_27,intCodePhase_27,pseuRangeRMSErr_27,reserved4_27,gnssId_28,svId_28,cNo_28,mpathIndic_28,dopplerMS_28,dopplerHz_28,wholeChips_28,fracChips_28,codePhase_28,intCodePhase_28,pseuRangeRMSErr_28,reserved4_28,gnssId_29,svId_29,cNo_29,mpathIndic_29,dopplerMS_29,dopplerHz_29,wholeChips_29,fracChips_29,codePhase_29,intCodePhase_29,pseuRangeRMSErr_29,reserved4_29,gnssId_30,svId_30,cNo_30,mpathIndic_30,dopplerMS_30,dopplerHz_30,wholeChips_30,fracChips_30,codePhase_30,intCodePhase_30,pseuRangeRMSErr_30,reserved4_30,gnssId_31,svId_31,cNo_31,mpathIndic_31,dopplerMS_31,dopplerHz_31,wholeChips_31,fracChips_31,codePhase_31,intCodePhase_31,pseuRangeRMSErr_31,reserved4_31,gnssId_32,svId_32,cNo_32,mpathIndic_32,dopplerMS_32,dopplerHz_32,wholeChips_32,fracChips_32,codePhase_32,intCodePhase_32,pseuRangeRMSErr_32,reserved4_32,gnssId_33,svId_33,cNo_33,mpathIndic_33,dopplerMS_33,dopplerHz_33,wholeChips_33,fracChips_33,codePhase_33,intCodePhase_33,pseuRangeRMSErr_33,reserved4_33,gnssId_34,svId_34,cNo_34,mpathIndic_34,dopplerMS_34,dopplerHz_34,wholeChips_34,fracChips_34,codePhase_34,intCodePhase_34,pseuRangeRMSErr_34,reserved4_34,gnssId_35,svId_35,cNo_35,mpathIndic_35,dopplerMS_35,dopplerHz_35,wholeChips_35,fracChips_35,codePhase_35,intCodePhase_35,pseuRangeRMSErr_35,reserved4_35,gnssId_36,svId_36,cNo_36,mpathIndic_36,dopplerMS_36,dopplerHz_36,wholeChips_36,fracChips_36,codePhase_36,intCodePhase_36,pseuRangeRMSErr_36,reserved4_36,gnssId_37,svId_37,cNo_37,mpathIndic_37,dopplerMS_37,dopplerHz_37,wholeChips_37,fracChips_37,codePhase_37,intCodePhase_37,pseuRangeRMSErr_37,reserved4_37
1,0,91494000,102276000,91480000,91494000,91494000,0.0,0.0,0.0,0,0.0,37,2,0,2,21,22,2,341.16,1792.8,370,701,0.362350940704,0,27,0,2,33,42,1,54.16,284.6,3439,861,0.362503528595,3,0,0,5,2,35,1,-51.92,-272.8,870,973,0.851369380951,0,0,0,5,3,41,1,-25.92,-136.2,882,268,0.862426280975,0,0,0,2,19,37,1,68.16,358.2,1938,910,0.895297050476,1,0,0,2,29,47,1,-194.56,-1022.4,565,978,0.553230762482,0,0,0,6,255,45,1,-148.28,-791.0,264,178,0.516974925995,0,0,0,6,15,8,2,-609.24,-3255.6,183,358,0.358807563782,0,33,0,6,10,15,1,719.76,3836.8,457,937,0.896116256714,0,31,0,6,6,34,1,-58.6,-312.8,488,579,0.956097602844,0,0,0,6,5,23,2,-323.6,-1729.8,466,814,0.913495063782,0,21,0,3,58,47,1,-524.24,-2730.0,2026,686,0.990552425385,0,0,0,3,16,44,1,51.04,265.8,396,850,0.193954467773,0,0,0,0,10,27,1,475.88,2500.8,926,180,0.905352592468,0,15,0,2,26,43,2,-439.36,-2308.8,450,123,0.440001010895,0,0,0,0,25,27,2,493.8,2594.8,53,32,0.051839828491,0,15,0,5,7,37,1,-52.24,-274.6,594,972,0.581573486328,0,0,0,0,32,26,2,191.76,1007.8,811,676,0.793412208557,0,15,0,1,129,42,1,-52.2,-274.4,952,406,0.930984020233,0,0,0,6,20,38,1,-827.76,-4426.400000000001,250,852,0.490865707397,0,1,0,6,21,46,1,-541.6,-2898.2,170,521,0.333678245544,0,0,0,6,16,42,1,-68.76,-367.4,448,204,0.877103328705,0,0,0,6,9,45,1,548.92,2931.2,65,983,0.1290807724,0,0,0,6,22,37,1,229.52,1225.2,337,925,0.661260604858,0,0,0,6,7,33,1,134.72,721.2,470,367,0.920467376709,0,3,0,3,13,45,1,116.36,605.8,1207,771,0.590299606323,0,0,0,3,23,44,1,326.28,1699.0,164,707,0.080493927002,0,0,0,3,9,36,1,106.16,552.8,563,338,0.275332927704,0,0,0,3,8,40,1,111.68,581.6,1623,15,0.793262481689,0,0,0,3,6,44,1,86.12,448.4,358,882,0.17539691925,0,0,0,3,25,40,1,-188.64,-982.2,696,553,0.340440273285,0,0,0,0,24,45,1,-428.04,-2249.2,713,675,0.6976146698,0,0,0,0,18,44,1,-320.0,-1681.8,179,1,0.174976825714,0,0,0,1,128,45,1,-51.72,-271.8,334,264,0.326743602753,0,0,0,0,23,46,1,250.28,1315.4,100,511,0.098239898682,0,0,0,0,12,39,1,358.68,1884.8,930,509,0.909576892853,0,0,0,1,137,40,1,-52.16,-274.2,594,957,0.581559658051,0,0,0
1,0,91495000,102277000,91481000,91495000,91495000,0.0,0.0,0.0,0,0.0,37,2,0,2,21,23,2,342.36,1799.2,369,554,0.361232757568,0,26,0,2,33,40,1,54.12,284.4,3439,672,0.362323284149,3,0,0,5,2,35,1,-51.6,-271.2,871,131,0.851542949677,0,0,0,5,3,41,1,-25.8,-135.6,882,359,0.862513065338,0,0,0,2,19,38,1,68.36,359.2,1938,671,0.895069599152,1,0,0,2,29,47,1,-194.52,-1022.2,566,633,0.553879737854,0,0,0,6,255,43,1,-148.16,-790.4,264,437,0.517469406128,0,0,0,6,15,8,2,-609.24,-3255.6,184,399,0.360842227936,0,33,0,6,10,15,1,720.72,3841.8,456,700,0.893705844879,0,29,0,6,6,33,1,-58.72,-313.2,488,681,0.956292629242,0,1,0,6,5,22,2,-323.12,-1727.2,467,356,0.914574623108,0,23,0,3,58,47,1,-524.16,-2729.4,2030,253,0.992300987244,0,0,0,3,16,44,1,51.12,266.2,396,494,0.193784236908,0,0,0,0,10,27,1,475.76,2500.2,924,567,0.903767585754,0,13,0,2,26,43,2,-439.32,-2308.6,451,636,0.441467285156,0,0,0,0,25,26,2,493.76,2594.8,51,353,0.050190925598,0,14,0,5,7,36,1,-52.12,-273.8,595,130,0.581747055054,0,0,0,0,32,27,2,190.76,1002.6,810,1023,0.792766094208,0,17,0,1,129,42,1,-52.08,-273.6,952,588,0.931158065796,0,0,0,6,20,38,1,-827.48,-4425.0,252,249,0.493627071381,0,0,0,6,21,46,1,-541.6,-2898.2,171,443,0.335484981537,0,0,0,6,16,36,1,-68.96,-368.4,448,324,0.877332687378,0,0,0,6,9,45,1,548.96,2931.4,65,25,0.127249717712,0,0,0,6,22,34,1,229.52,1225.2,337,525,0.660495281219,0,0,0,6,7,34,1,134.56,720.4,470,132,0.92001914978,0,3,0,3,13,45,1,116.44,606.2,1206,982,0.589911937714,0,0,0,3,23,44,1,326.32,1699.4,162,475,0.079405784607,0,0,0,3,9,36,1,106.12,552.6,562,620,0.274978637695,0,0,0,3,8,40,1,111.88,582.6,1622,258,0.792889595032,0,0,0,3,6,44,1,86.2,448.8,358,281,0.175109863281,0,0,0,3,25,36,1,-188.72,-982.8,697,847,0.341069221497,0,0,0,0,24,43,1,-428.08,-2249.6,715,123,0.699042797089,0,0,0,0,18,44,1,-320.0,-1681.6,180,95,0.176044464111,0,0,0,1,128,45,1,-51.64,-271.2,334,445,0.326915740967,0,0,0,0,23,46,1,250.36,1315.8,99,660,0.097404956818,0,0,0,0,12,39,1,358.76,1885.2,929,280,0.90838098526,0,0,0,1,137,40,1,-52.0,-273.2,595,115,0.581733226776,0,0,0
1,0,91496000,102278000,91482000,91496000,91496000,0.0,0.0,0.0,0,0.0,37,2,0,2,21,23,2,340.68,1790.2,368,399,0.360107421875,0,26,0,2,33,38,1,54.0,283.8,3439,483,0.362142562866,3,0,0,5,2,33,1,-51.64,-271.4,871,311,0.851715087891,0,0,0,5,3,40,1,-25.84,-135.8,882,449,0.862598896027,0,0,0,2,19,35,1,68.2,358.4,1938,433,0.89484167099,1,0,0,2,29,45,1,-194.56,-1022.4,567,290,0.554529190063,0,0,0,6,255,42,1,-148.12,-790.2,264,695,0.517963409424,0,0,0,6,15,9,2,-609.24,-3255.6,185,438,0.362873077393,0,33,0,6,10,16,1,721.48,3846.0,455,464,0.891298294067,0,30,0,6,6,31,1,-58.4,-311.6,488,783,0.956487178802,0,3,0,6,5,21,2,-321.88,-1720.6,467,920,0.915654182434,0,27,0,3,58,45,1,-524.2,-2729.6,2033,844,0.994049072266,0,0,0,3,16,44,1,51.04,265.8,396,136,0.193614006042,0,0,0,0,10,26,1,475.68,2499.8,922,956,0.902184009552,0,13,0,2,26,42,2,-439.4,-2309.0,453,124,0.442933559418,0,0,0,0,25,25,1,493.72,2594.4,49,680,0.048548221588,0,13,0,5,7,35,1,-51.88,-272.8,595,311,0.581920623779,0,0,0,0,32,30,2,191.2,1004.8,810,396,0.792167663574,0,12,0,1,129,41,1,-52.2,-274.2,952,770,0.931331634521,0,0,0,6,20,35,1,-827.68,-4426.0,253,669,0.496387004852,0,0,0,6,21,43,1,-541.76,-2899.2,172,364,0.337291240692,0,0,0,6,16,39,1,-68.96,-368.4,448,444,0.877562046051,0,0,0,6,9,42,1,548.84,2930.8,64,91,0.125418663025,0,0,0,6,22,34,1,229.32,1224.0,337,124,0.659729480743,0,0,0,6,7,32,1,134.8,721.6,469,922,0.919570922852,0,5,0,3,13,44,1,116.48,606.4,1206,168,0.589522838593,0,0,0,3,23,43,1,326.24,1698.8,160,242,0.078316688538,0,0,0,3,9,35,1,106.2,553.0,561,901,0.27462387085,0,0,0,3,8,40,1,111.76,582.0,1621,501,0.792516708374,0,0,0,3,6,44,1,86.12,448.4,357,703,0.174822807312,0,0,0,3,25,38,1,-188.84,-983.4,699,117,0.341698169708,0,0,0,0,24,44,1,-428.24,-2250.4,716,595,0.700470924377,0,0,0,0,18,43,1,-320.16,-1682.6,181,189,0.177111625671,0,0,0,1,128,43,1,-51.72,-271.8,334,625,0.327087879181,0,0,0,0,23,44,1,250.28,1315.2,98,809,0.096570014954,0,0,0,0,12,39,1,358.68,1884.8,928,50,0.90718460083,0,0,0,1,137,38,1,-51.96,-273.0,595,297,0.581906318665,0,0,0
1,0,91497000,102279000,91483000,91497000,91497000,0.0,0.0,0.0,0,0.0,35,2,0,2,21,24,2,342.04,1797.4,367,237,0.358975887299,0,26,0,2,33,40,1,53.92,283.4,3439,294,0.361962795258,3,0,0,5,2,30,1,-51.84,-272.4,871,491,0.851887226105,0,0,0,5,3,40,1,-25.72,-135.2,882,538,0.862684726715,0,0,0,2,19,35,1,68.28,358.8,1938,193,0.894612789154,1,0,0,2,29,46,1,-194.48,-1022.0,567,969,0.555177688599,0,0,0,6,10,15,1,721.44,3845.6,454,225,0.888884544373,0,33,0,6,6,30,1,-58.48,-312.0,488,885,0.9566822052,0,2,0,6,5,20,2,-323.92,-1731.6,468,460,0.916732311249,0,27,0,3,58,46,1,-524.08,-2729.0,2037,411,0.995797157288,0,0,0,3,16,42,1,51.16,266.4,395,804,0.19344329834,0,0,0,0,10,26,1,475.84,2500.6,921,318,0.900597572327,0,13,0,2,26,43,2,-439.4,-2309.0,454,635,0.444399356842,0,0,0,0,25,25,1,493.8,2595.0,47,1020,0.04691696167,0,14,0,5,7,35,1,-51.84,-272.4,595,493,0.582093715668,0,0,0,0,32,22,2,190.08,998.8,809,755,0.791532993317,0,27,0,1,129,42,1,-51.96,-273.2,952,952,0.931505203247,0,0,0,6,20,34,1,-827.52,-4425.0,255,65,0.499147415161,0,0,0,6,21,42,1,-541.76,-2899.0,173,285,0.339097976685,0,0,0,6,16,37,1,-69.04,-368.8,448,565,0.877792835236,0,0,0,6,9,41,1,548.88,2931.0,63,157,0.123587608337,0,0,0,6,22,31,1,229.28,1224.0,336,748,0.658964157104,0,1,0,6,7,30,1,134.64,720.6,469,687,0.919121742249,0,3,0,3,13,43,1,116.52,606.8,1205,377,0.589134216309,0,0,0,3,23,42,1,326.32,1699.2,158,9,0.077228546143,0,0,0,3,9,34,1,106.32,553.6,561,158,0.274269104004,0,0,0,3,8,39,1,111.96,583.0,1620,743,0.792143821716,0,0,0,3,6,43,1,86.2,449.0,357,100,0.174534797668,0,0,0,3,25,37,1,-188.84,-983.2,700,412,0.342328071594,0,0,0,0,24,43,1,-428.24,-2250.4,718,43,0.701899051666,0,0,0,0,18,42,1,-320.12,-1682.4,182,284,0.178179740906,0,0,0,1,128,43,1,-51.48,-270.6,334,805,0.327259063721,0,0,0,0,23,45,1,250.28,1315.4,97,959,0.095734596252,0,0,0,0,12,38,1,358.8,1885.4,926,845,0.905987739563,0,0,0,1,137,39,1,-52.04,-273.4,595,478,0.58207988739,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,0,91498000,102280000,91484000,91498000,91498000,0.0,0.0,0.0,0,0.0,36,2,0,2,21,24,2,341.92,1796.8,366,87,0.357855319977,0,26,0,2,33,40,1,54.0,283.8,3439,106,0.361783027649,3,0,0,5,2,31,1,-51.44,-270.2,871,671,0.852057933807,0,1,0,5,3,41,1,-25.68,-134.8,882,629,0.862770557404,0,0,0,2,19,36,2,68.36,359.2,1937,978,0.894384384155,1,0,0,2,29,46,1,-194.36,-1021.2,568,625,0.555826187134,0,0,0,6,255,40,2,-147.68,-787.8,265,280,0.519125938416,0,63,0,6,10,15,1,723.24,3855.4,452,1011,0.886473655701,0,30,0,6,6,31,1,-58.2,-310.6,488,987,0.956877231598,0,1,0,6,5,18,2,-325.32,-1739.2,469,2,0.917812824249,0,29,0,3,58,47,1,-524.04,-2728.8,2040,1002,0.997546195984,0,0,0,3,16,44,1,51.16,266.6,395,446,0.193273067474,0,0,0,0,10,26,1,475.96,2501.2,919,704,0.899011135101,0,12,0,2,26,43,2,-439.36,-2308.8,456,123,0.445865154266,0,0,0,0,25,25,1,493.88,2595.4,46,321,0.045272827148,0,15,0,5,7,36,1,-51.76,-272.0,595,674,0.582266807556,0,0,0,0,32,21,2,191.12,1004.2,809,103,0.790909767151,0,27,0,1,129,42,1,-51.92,-272.8,953,109,0.931678295135,0,0,0,6,20,36,1,-827.36,-4424.400000000001,256,486,0.501907348633,0,0,0,6,21,43,1,-541.76,-2899.2,174,207,0.340905189514,0,0,0,6,16,39,1,-69.12,-369.2,448,685,0.878023147583,0,0,0,6,9,42,1,548.92,2931.2,62,223,0.121757030487,0,0,0,6,22,32,1,229.08,1223.0,336,347,0.658198356628,0,1,0,6,7,30,1,134.8,721.6,469,452,0.918673038483,0,3,0,3,13,45,1,116.68,607.6,1204,587,0.588745594025,0,0,0,3,23,43,1,326.28,1699.0,155,801,0.07613992691,0,0,0,3,9,35,1,106.36,553.8,560,439,0.273914813995,0,0,0,3,8,40,1,112.04,583.4,1619,985,0.791770458221,0,0,0,3,6,44,1,86.28,449.2,356,522,0.174247264862,0,0,0,3,25,37,1,-188.84,-983.2,701,708,0.34295797348,0,0,0,0,24,44,1,-428.16,-2250.0,719,516,0.703327655792,0,0,0,0,18,43,1,-320.16,-1682.6,183,379,0.17924785614,0,0,0,1,128,44,1,-51.36,-270.0,334,985,0.327431201935,0,0,0,0,23,46,1,250.4,1315.8,97,84,0.094900131226,0,0,0,0,12,38,1,358.8,1885.6,925,615,0.904791355133,0,0,0,1,137,39,1,-51.76,-272.0,595,660,0.582252979279,0,0,0,,,,,,,,,,,,
1,0,91499000,102281000,91485000,91499000,91499000,0.0,0.0,0.0,0,0.0,35,2,0,2,21,24,2,342.76,1801.2,364,951,0.356724739075,0,26,0,2,33,41,1,53.96,283.6,3438,942,0.36160326004,3,0,0,5,2,32,1,-51.64,-271.4,871,849,0.85222864151,0,2,0,5,3,42,1,-25.68,-134.8,882,718,0.862856388092,0,0,0,2,19,36,2,68.36,359.2,1937,738,0.894155979156,1,0,0,2,29,46,1,-194.36,-1021.2,569,280,0.556475162506,0,0,0,6,255,43,2,-148.0,-789.4,265,492,0.519532680511,0,55,0,6,10,16,1,722.68,3852.4,451,779,0.884072303772,0,31,0,6,6,32,1,-58.04,-309.6,489,65,0.957071304321,0,1,0,6,5,17,2,-322.32,-1723.0,469,564,0.918886184692,0,28,0,3,58,47,1,-524.0,-2728.6,2044,568,0.999293804169,0,0,0,3,16,44,1,51.2,266.6,395,89,0.193102359772,0,0,0,0,10,26,1,476.0,2501.4,918,62,0.897420883179,0,11,0,2,26,43,1,-439.4,-2309.0,457,634,0.447331428528,0,0,0,0,25,22,1,494.56,2599.0,44,645,0.043626785278,0,27,0,5,7,36,1,-51.8,-272.2,595,856,0.582440376282,0,0,0,1,129,42,1,-51.8,-272.2,953,291,0.931851863861,0,0,0,6,20,36,1,-827.36,-4424.2,257,906,0.504667758942,0,0,0,6,21,44,1,-541.8,-2899.2,175,128,0.342711925507,0,0,0,6,16,39,1,-69.16,-369.4,448,806,0.878253936768,0,0,0,6,9,43,1,548.88,2931.0,61,289,0.119926452637,0,0,0,6,22,33,1,229.24,1223.6,335,971,0.657433509827,0,0,0,6,7,30,1,134.92,722.2,469,217,0.918223381042,0,2,0,3,13,45,1,116.72,607.8,1203,795,0.588356494904,0,0,0,3,23,43,1,326.24,1698.8,153,569,0.075051784515,0,0,0,3,9,36,1,106.4,554.0,559,720,0.27356004715,0,0,0,3,8,40,1,112.08,583.6,1619,202,0.791396617889,0,0,0,3,6,44,1,86.28,449.2,355,942,0.173959255219,0,0,0,3,25,36,1,-188.88,-983.6,702,1004,0.343587875366,0,0,0,0,24,44,1,-428.24,-2250.4,720,988,0.704756259918,0,0,0,0,18,44,1,-320.24,-1683.0,184,474,0.180316448212,0,0,0,1,128,44,1,-51.32,-269.6,335,141,0.327602863312,0,0,0,0,23,46,1,250.4,1315.8,96,234,0.094065189362,0,0,0,0,12,38,1,358.84,1885.8,924,386,0.903594493866,0,0,0,1,137,39,1,-51.84,-272.4,595,841,0.582426071167,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,0,91500000,102282000,91486000,91500000,91500000,0.0,0.0,0.0,0,0.0,35,2,0,2,21,25,2,343.92,1807.4,363,782,0.355585575104,0,26,0,2,33,42,1,54.0,283.8,3438,754,0.361423969269,3,0,0,5,2,35,1,-51.36,-269.8,872,4,0.852398872375,0,1,0,5,3,42,1,-25.6,-134.4,882,808,0.862941741943,0,0,0,2,19,38,2,68.44,359.6,1937,499,0.893927574158,1,0,0,2,29,48,1,-194.2,-1020.6,569,958,0.557122707367,0,0,0,6,15,17,1,-612.0,-3270.4,194,43,0.379731655121,0,63,0,6,255,42,2,-147.84,-788.6,265,730,0.51998758316,0,37,0,6,10,15,1,720.08,3838.6,450,544,0.881666660309,0,29,0,6,6,32,1,-58.16,-310.4,489,166,0.957265853882,0,0,0,6,5,16,2,-323.84,-1731.0,470,107,0.91997051239,0,31,0,3,58,47,1,-523.96,-2728.4,2,133,0.001040935516,0,0,0,3,16,44,1,51.24,266.8,394,755,0.192931175232,0,0,0,0,10,26,1,476.2,2502.4,916,449,0.895834922791,0,10,0,2,26,45,1,-439.32,-2308.8,459,122,0.448797225952,0,0,0,5,7,36,1,-51.72,-271.8,596,13,0.582612991333,0,0,0,1,129,44,1,-51.76,-272.0,953,471,0.932024478912,0,0,0,6,20,36,1,-827.24,-4423.6,259,302,0.507427215576,0,0,0,6,21,45,1,-541.84,-2899.4,176,50,0.344519138336,0,0,0,6,16,39,1,-69.32,-370.2,448,927,0.878484725952,0,0,0,6,9,42,1,548.88,2931.0,60,354,0.118095397949,0,0,0,6,22,34,1,229.04,1222.6,335,571,0.656669139862,0,0,0,6,7,30,1,134.88,722.0,468,1005,0.917773246765,0,2,0,3,13,45,1,116.76,608.0,1202,1003,0.587966442108,0,0,0,3,23,43,1,326.32,1699.2,151,337,0.07396364212,0,0,0,3,9,35,1,106.44,554.2,558,1000,0.273204803467,0,0,0,3,8,41,1,112.16,584.0,1618,442,0.79102230072,0,0,0,3,6,44,1,86.36,449.6,355,338,0.173671245575,0,0,0,3,25,36,1,-188.8,-983.2,704,274,0.344217300415,0,0,0,0,24,46,1,-428.28,-2250.6,722,436,0.706184387207,0,0,0,0,18,46,1,-320.32,-1683.2,185,569,0.181384563446,0,0,0,1,128,46,1,-51.28,-269.6,335,320,0.327773571014,0,0,0,0,23,48,1,250.44,1316.2,95,383,0.09322977066,0,0,0,0,12,40,1,358.92,1886.0,923,156,0.902397632599,0,0,0,1,137,40,1,-51.68,-271.6,595,1022,0.582598686218,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
